id_resid,count,alive,fetal,no_fetal,cod_dpto,deaths,mpio_name,year,Total,fetal_percapita,no_fetal_percapita,alive_percapita,deaths_percapita,prob_alive,prob_fetal,prob_no_fetal
27450,102,98,1,3,27,4,MEDIO SAN JUAN,2015,10396,0.009619084263178146,0.028857252789534438,0.9426702577914583,0.038476337052712584,0.9607843137254902,0.00980392156862745,0.029411764705882353
27491,70,64,1,5,27,6,NÓVITA,2015,8609,0.011615750958299455,0.05807875479149727,0.7434080613311651,0.06969450574979673,0.9142857142857143,0.014285714285714285,0.07142857142857142
27495,40,38,1,1,27,2,NUQUÍ,2015,13576,0.007365939893930465,0.007365939893930465,0.2799057159693577,0.01473187978786093,0.95,0.025,0.025
27580,46,45,1,0,27,1,RÍO IRÓ,2015,5144,0.019440124416796267,0.0,0.8748055987558321,0.019440124416796267,0.9782608695652174,0.021739130434782608,0.0
27600,100,96,1,3,27,4,RÍO QUITO,2015,6643,0.015053439710973957,0.04516031913292187,1.4451302122535,0.06021375884389583,0.96,0.01,0.03
27615,228,202,17,9,27,26,RIOSUCIO,2015,50015,0.03398980305908227,0.017994601619514147,0.40387883634909527,0.05198440467859642,0.8859649122807017,0.07456140350877193,0.039473684210526314
27660,83,81,2,0,27,2,SAN JOSÉ DEL PALMAR,2015,5511,0.03629105425512611,0.0,1.4697876973326076,0.03629105425512611,0.9759036144578314,0.024096385542168676,0.0
27745,39,35,2,2,27,4,SIPÍ,2015,3247,0.061595318755774564,0.061595318755774564,1.077918078226055,0.12319063751154913,0.8974358974358975,0.05128205128205128,0.05128205128205128
27787,249,231,9,9,27,18,TADÓ,2015,18853,0.04773776056860977,0.04773776056860977,1.2252691879276507,0.09547552113721954,0.927710843373494,0.03614457831325301,0.03614457831325301
27800,173,167,3,3,27,6,UNGUÍA,2015,12566,0.023873945567404107,0.023873945567404107,1.3289829699188287,0.047747891134808214,0.9653179190751445,0.017341040462427744,0.017341040462427744
27810,92,86,3,3,27,6,UNIÓN PANAMERICANA,2015,6204,0.048355899419729204,0.048355899419729204,1.3862024500322372,0.09671179883945841,0.9347826086956522,0.03260869565217391,0.03260869565217391
41001,7881,6791,1019,71,41,1090,NEIVA,2015,349242,0.2917747579042612,0.020329742699904365,1.944496939085219,0.3121045006041656,0.861692678594087,0.12929831239690395,0.009009009009009009
41006,642,579,59,4,41,63,ACEVEDO,2015,26252,0.22474478134999237,0.015236934328813043,2.205546244095688,0.2399817156788054,0.9018691588785047,0.09190031152647975,0.006230529595015576
41013,198,172,26,0,41,26,AGRADO,2015,9185,0.28307022318998365,0.0,1.8726183995645074,0.28307022318998365,0.8686868686868687,0.13131313131313133,0.0
41016,304,272,32,0,41,32,AIPE,2015,16525,0.19364599092284418,0.0,1.6459909228441756,0.19364599092284418,0.8947368421052632,0.10526315789473684,0.0
41020,428,387,35,6,41,41,ALGECIRAS,2015,22515,0.1554519209415945,0.02664890073284477,1.7188540972684876,0.18210082167443925,0.9042056074766355,0.08177570093457943,0.014018691588785047
41026,63,56,7,0,41,7,ALTAMIRA,2015,4033,0.17356806347632037,0.0,1.388544507810563,0.17356806347632037,0.8888888888888888,0.1111111111111111,0.0
41078,90,81,8,1,41,9,BARAYA,2015,8527,0.09381963175794535,0.011727453969743168,0.9499237715491967,0.10554708572768852,0.9,0.08888888888888889,0.011111111111111112
41132,497,445,46,6,41,52,CAMPOALEGRE,2015,32574,0.14121692147111192,0.01841959845275373,1.366120218579235,0.15963651992386566,0.8953722334004024,0.0925553319919517,0.012072434607645875
41206,105,91,13,1,41,14,COLOMBIA,2015,9208,0.14118158123370983,0.010860121633362294,0.9882710686359687,0.1520417028670721,0.8666666666666667,0.12380952380952381,0.009523809523809525
41244,48,41,6,1,41,7,ELÍAS,2015,4204,0.142721217887726,0.023786869647954328,0.9752616555661275,0.1665080875356803,0.8541666666666666,0.125,0.020833333333333332
41298,1551,1308,237,6,41,243,GARZÓN,2015,71888,0.32967950144669483,0.008346316492321388,1.8194969953260627,0.33802581793901626,0.8433268858800773,0.1528046421663443,0.0038684719535783366
41306,427,377,48,2,41,50,GIGANTE,2015,24673,0.19454464394277146,0.00810602683094881,1.5279860576338509,0.20265067077372026,0.882903981264637,0.11241217798594848,0.00468384074941452
41319,373,337,34,2,41,36,GUADALUPE,2015,17802,0.19098977642961465,0.011234692731153803,1.8930457251994157,0.20222446916076844,0.903485254691689,0.09115281501340483,0.005361930294906166
41349,139,128,10,1,41,11,HOBO,2015,7175,0.13937282229965156,0.013937282229965157,1.78397212543554,0.15331010452961671,0.920863309352518,0.07194244604316546,0.007194244604316547
41357,224,200,20,4,41,24,ÍQUIRA,2015,9979,0.2004208838560978,0.04008417677121956,2.004208838560978,0.24050506062731736,0.8928571428571429,0.08928571428571429,0.017857142857142856
41359,498,450,45,3,41,48,ISNOS,2015,25975,0.17324350336862368,0.011549566891241578,1.7324350336862369,0.18479307025986524,0.9036144578313253,0.09036144578313253,0.006024096385542169
41378,234,216,13,5,41,18,LA ARGENTINA,2015,12788,0.10165780419142946,0.0390991554582421,1.6890835157960589,0.14075695964967155,0.9230769230769231,0.05555555555555555,0.021367521367521368
41396,1306,1203,88,15,41,103,LA PLATA,2015,60805,0.14472494038319217,0.02466902392895321,1.9784557191020475,0.16939396431214537,0.9211332312404288,0.06738131699846861,0.011485451761102604
41483,110,101,7,2,41,9,NÁTAGA,2015,6713,0.10427528675703858,0.029792939073439596,1.5045434232086996,0.13406822583047817,0.9181818181818182,0.06363636363636363,0.01818181818181818
41503,230,210,18,2,41,20,OPORAPA,2015,11775,0.15286624203821655,0.016985138004246284,1.78343949044586,0.16985138004246284,0.9130434782608695,0.0782608695652174,0.008695652173913044
41518,89,86,3,0,41,3,PAICOL,2015,6561,0.04572473708276177,0.0,1.3107757963725042,0.04572473708276177,0.9662921348314607,0.033707865168539325,0.0
41524,437,394,38,5,41,43,PALERMO,2015,26463,0.14359671994860748,0.01889430525639572,1.488871254203983,0.16249102520500322,0.9016018306636155,0.08695652173913043,0.011441647597254004
41530,199,175,22,2,41,24,PALESTINA,2015,11260,0.19538188277087035,0.017761989342806393,1.5541740674955595,0.21314387211367672,0.8793969849246231,0.11055276381909548,0.010050251256281407
41548,291,258,30,3,41,33,PITAL,2015,13940,0.2152080344332855,0.021520803443328552,1.8507890961262554,0.23672883787661406,0.8865979381443299,0.10309278350515463,0.010309278350515464
41551,2731,2408,303,20,41,323,PITALITO,2015,115131,0.26317846626885893,0.017371515925337224,2.091530517410602,0.2805499821941962,0.8817283046503113,0.11094837056023435,0.007323324789454412
41615,329,297,31,1,41,32,RIVERA,2015,20915,0.14821898159215874,0.0047812574707147976,1.420033468802295,0.15300023906287352,0.9027355623100304,0.09422492401215805,0.00303951367781155
41660,287,252,32,3,41,35,SALADOBLANCO,2015,10665,0.30004688232536336,0.02812939521800281,2.3628691983122363,0.32817627754336615,0.8780487804878049,0.11149825783972125,0.010452961672473868
41668,572,503,63,6,41,69,SAN AGUSTÍN,2015,33029,0.19074146961760877,0.018165854249296072,1.5229041145659874,0.20890732386690483,0.8793706293706294,0.11013986013986014,0.01048951048951049
41676,221,201,20,0,41,20,SANTA MARÍA,2015,10600,0.18867924528301888,0.0,1.8962264150943395,0.18867924528301888,0.9095022624434389,0.09049773755656108,0.0
41770,370,324,43,3,41,46,SUAZA,2015,18687,0.23010649114357576,0.016053941242575052,1.7338256541981056,0.2461604323861508,0.8756756756756757,0.11621621621621622,0.008108108108108109
41791,325,275,45,5,41,50,TARQUI,2015,17836,0.25229872168647677,0.02803319129849742,1.5418255214173582,0.28033191298497423,0.8461538461538461,0.13846153846153847,0.015384615384615385
41797,174,158,14,2,41,16,TESALIA,2015,10635,0.1316408086506817,0.018805829807240243,1.4856605547719792,0.15044663845792194,0.9080459770114943,0.08045977011494253,0.011494252873563218
41799,181,166,14,1,41,15,TELLO,2015,13157,0.10640723569202706,0.00760051683514479,1.2616857946340352,0.11400775252717185,0.9171270718232044,0.07734806629834254,0.0055248618784530384
41801,150,135,14,1,41,15,TERUEL,2015,8604,0.16271501627150162,0.011622501162250116,1.5690376569037656,0.17433751743375175,0.9,0.09333333333333334,0.006666666666666667
41807,332,291,41,0,41,41,TIMANÁ,2015,21917,0.18706939818405804,0.0,1.327736460281973,0.18706939818405804,0.8765060240963856,0.12349397590361445,0.0
41872,77,76,1,0,41,1,VILLAVIEJA,2015,7797,0.012825445684237527,0.0,0.9747338720020521,0.012825445684237527,0.987012987012987,0.012987012987012988,0.0
41885,113,99,12,2,41,14,YAGUARÁ,2015,7624,0.15739769150052466,0.026232948583420776,1.2985309548793285,0.18363064008394545,0.8761061946902655,0.10619469026548672,0.017699115044247787
44001,5240,5110,48,82,44,130,RIOHACHA,2015,167339,0.0286842875838866,0.04900232462247294,3.0536814490345945,0.07768661220635954,0.9751908396946565,0.00916030534351145,0.015648854961832062
44035,331,325,3,3,44,6,ALBANIA,2015,24047,0.012475568678005573,0.012475568678005573,1.3515199401172704,0.024951137356011146,0.9818731117824774,0.00906344410876133,0.00906344410876133
44078,604,593,8,3,44,11,BARRANCAS,2015,31638,0.02528604842278273,0.009482268158543524,1.8743283393387697,0.03476831658132625,0.9817880794701986,0.013245033112582781,0.004966887417218543
44090,295,286,5,4,44,9,DIBULLA,2015,29264,0.017085839256424276,0.01366867140513942,0.9773100054674686,0.030754510661563695,0.9694915254237289,0.01694915254237288,0.013559322033898305
44098,182,177,2,3,44,5,DISTRACCIÓN,2015,11998,0.01666944490748458,0.025004167361226872,1.4752458743123853,0.041673612268711455,0.9725274725274725,0.01098901098901099,0.016483516483516484
44110,105,104,1,0,44,1,EL MOLINO,2015,7829,0.012773023374632776,0.0,1.3283944309618088,0.012773023374632776,0.9904761904761905,0.009523809523809525,0.0
44279,814,793,11,10,44,21,FONSECA,2015,41799,0.026316419053087393,0.02392401732098854,1.8971745735543912,0.050240436374075936,0.9742014742014742,0.013513513513513514,0.012285012285012284
44378,317,308,4,5,44,9,HATONUEVO,2015,17452,0.022920009168003668,0.028650011460004583,1.7648407059362823,0.05157002062800825,0.9716088328075709,0.012618296529968454,0.015772870662460567
44420,35,33,2,0,44,2,LA JAGUA DEL PILAR,2015,3086,0.06480881399870382,0.0,1.069345430978613,0.06480881399870382,0.9428571428571428,0.05714285714285714,0.0
44430,3528,3428,36,64,44,100,MAICAO,2015,151660,0.023737307134379534,0.04219965712778584,2.260319134907029,0.06593696426216537,0.971655328798186,0.01020408163265306,0.018140589569160998
44560,875,839,17,19,44,36,MANAURE,2015,63883,0.02661114850586228,0.029741871859493136,1.3133384468481442,0.056353020365355416,0.9588571428571429,0.019428571428571427,0.021714285714285714
44650,905,882,12,11,44,23,SAN JUAN DEL CESAR,2015,42864,0.027995520716685332,0.025662560656961552,2.0576707726763717,0.05365808137364688,0.974585635359116,0.013259668508287293,0.012154696132596685
44847,1915,1847,35,33,44,68,URIBIA,2015,143102,0.024458078852846222,0.023060474346969295,1.290687761177342,0.047518553199815516,0.9644908616187989,0.018276762402088774,0.01723237597911227
44855,152,150,1,1,44,2,URUMITA,2015,13738,0.007279079924297569,0.007279079924297569,1.0918619886446352,0.014558159848595138,0.9868421052631579,0.006578947368421052,0.006578947368421052
44874,396,390,4,2,44,6,VILLANUEVA,2015,29284,0.013659336156262806,0.006829668078131403,1.3317852752356236,0.020489004234394207,0.9848484848484849,0.010101010101010102,0.005050505050505051
47001,9415,9037,270,108,47,378,SANTA MARTA,2015,466106,0.05792673769485911,0.023170695077943643,1.9388293649942288,0.08109743277280275,0.9598513011152416,0.02867764206054169,0.011471056824216676
47030,318,266,46,6,47,52,ALGARROBO,2015,13482,0.34119566829847203,0.04450378282153983,1.9730010384215992,0.38569945112001186,0.8364779874213837,0.14465408805031446,0.018867924528301886
47053,642,562,74,6,47,80,ARACATACA,2015,39143,0.18905040492552946,0.015328411210178064,1.4357611833533455,0.20437881613570755,0.8753894080996885,0.11526479750778816,0.009345794392523364
47058,487,476,3,8,47,11,ARIGUANÍ,2015,31212,0.009611687812379853,0.02563116749967961,1.5250544662309369,0.035242855312059465,0.9774127310061602,0.006160164271047228,0.01642710472279261
47161,118,113,2,3,47,5,CERRO DE SAN ANTONIO,2015,9469,0.021121554546414616,0.03168233181962193,1.193367831872426,0.05280388636603654,0.9576271186440678,0.01694915254237288,0.025423728813559324
47170,359,354,4,1,47,5,CHIVOLO,2015,19698,0.02030663011473246,0.005076657528683115,1.7971367651538228,0.025383287643415575,0.9860724233983287,0.011142061281337047,0.002785515320334262
47189,1868,1793,49,26,47,75,CIÉNAGA,2015,114444,0.042815700255146624,0.022718534829261474,1.5667051134179162,0.06553423508440809,0.9598501070663812,0.026231263383297645,0.013918629550321198
47205,105,104,1,0,47,1,CONCORDIA,2015,10361,0.009651578033008397,0.0,1.0037641154328734,0.009651578033008397,0.9904761904761905,0.009523809523809525,0.0
47245,1177,1153,7,17,47,24,EL BANCO,2015,62552,0.011190689346463742,0.027177388412840515,1.8432664023532421,0.03836807775930426,0.9796091758708582,0.00594732370433305,0.014443500424808835
47258,288,282,3,3,47,6,EL PIÑÓN,2015,21700,0.013824884792626729,0.013824884792626729,1.2995391705069124,0.027649769585253458,0.9791666666666666,0.010416666666666666,0.010416666666666666
47268,367,319,43,5,47,48,EL RETÉN,2015,18748,0.22935779816513763,0.026669511414550887,1.7015148282483465,0.2560273095796885,0.8692098092643051,0.11716621253405994,0.013623978201634877
47288,1670,1350,303,17,47,320,FUNDACIÓN,2015,61951,0.489096221207083,0.02744104211392875,2.1791415796355182,0.5165372633210118,0.8083832335329342,0.181437125748503,0.010179640718562874
47318,377,374,0,3,47,3,GUAMAL,2015,26818,0.0,0.01118651651875606,1.3945857260049221,0.01118651651875606,0.9920424403183024,0.0,0.007957559681697613
47460,323,313,6,4,47,10,NUEVA GRANADA,2015,18828,0.03186743148502231,0.021244954323348206,1.662417675801997,0.053112385808370514,0.9690402476780186,0.018575851393188854,0.01238390092879257
47541,104,102,2,0,47,2,PEDRAZA,2015,8994,0.022237046920169,0.0,1.134089392928619,0.022237046920169,0.9807692307692307,0.019230769230769232,0.0
47545,211,207,1,3,47,4,PIJIÑO DEL CARMEN,2015,11962,0.008359806052499582,0.025079418157498746,1.7304798528674135,0.03343922420999833,0.981042654028436,0.004739336492890996,0.014218009478672985
47551,599,578,10,11,47,21,PIVIJAY,2015,38508,0.025968629895086734,0.02856549288459541,1.5009868079360134,0.05453412277968214,0.9649415692821369,0.01669449081803005,0.018363939899833055
47555,1157,1126,14,17,47,31,PLATO,2015,59336,0.02359444519347445,0.02865039773493326,1.8976675205608737,0.05224484292840771,0.9732065687121867,0.012100259291270527,0.014693171996542784
47570,452,438,11,3,47,14,PUEBLOVIEJO,2015,28133,0.03909998933636655,0.010663633455372693,1.5568904844844134,0.04976362279173924,0.9690265486725663,0.024336283185840708,0.00663716814159292
47605,106,103,2,1,47,3,REMOLINO,2015,10945,0.01827318410232983,0.009136592051164915,0.9410689812699863,0.027409776153494745,0.9716981132075472,0.018867924528301886,0.009433962264150943
47660,240,215,21,4,47,25,SABANAS DE SAN ÁNGEL,2015,15776,0.13311359026369168,0.02535496957403651,1.3628296146044625,0.1584685598377282,0.8958333333333334,0.0875,0.016666666666666666
47675,119,117,1,1,47,2,SALAMINA,2015,10414,0.009602458229306703,0.009602458229306703,1.1234876128288842,0.019204916458613407,0.9831932773109243,0.008403361344537815,0.008403361344537815
47692,336,332,0,4,47,4,SAN SEBASTIÁN DE BUENAVISTA,2015,19746,0.0,0.020257267294641952,1.6813531854552821,0.020257267294641952,0.9880952380952381,0.0,0.011904761904761904
47703,157,153,2,2,47,4,SAN ZENÓN,2015,11417,0.017517736708417272,0.017517736708417272,1.3401068581939213,0.035035473416834544,0.9745222929936306,0.012738853503184714,0.012738853503184714
47707,435,421,6,8,47,14,SANTA ANA,2015,25642,0.023399110833788317,0.031198814445051088,1.6418376101708134,0.0545979252788394,0.967816091954023,0.013793103448275862,0.01839080459770115
47720,110,108,1,1,47,2,SANTA BÁRBARA DE PINTO,2015,10105,0.009896091044037604,0.009896091044037604,1.0687778327560613,0.01979218208807521,0.9818181818181818,0.00909090909090909,0.00909090909090909
47745,288,280,3,5,47,8,SITIONUEVO,2015,26162,0.011467013225288586,0.01911168870881431,1.0702545676936015,0.0305787019341029,0.9722222222222222,0.010416666666666666,0.017361111111111112
47798,160,151,8,1,47,9,TENERIFE,2015,13579,0.05891450033139407,0.007364312541424258,1.112011193755063,0.06627881287281832,0.94375,0.05,0.00625
47960,96,94,2,0,47,2,ZAPAYÁN,2015,9540,0.020964360587002098,0.0,0.9853249475890985,0.020964360587002098,0.9791666666666666,0.020833333333333332,0.0
47980,1408,1321,64,23,47,87,ZONA BANANERA,2015,67071,0.09542126999746538,0.03429201890533912,1.9695546510414337,0.12971328890280448,0.9382102272727273,0.045454545454545456,0.016335227272727272
50001,10192,8854,1261,77,50,1338,VILLAVICENCIO,2015,504622,0.24989001668575686,0.01525894630039911,1.7545806564121262,0.265148962986156,0.8687205651491365,0.12372448979591837,0.007554945054945055
50006,1454,1290,152,12,50,164,ACACÍAS,2015,76622,0.19837644540732427,0.015661298321630865,1.6835895695753178,0.21403774372895512,0.8872077028885832,0.10453920220082531,0.008253094910591471
50110,90,80,9,1,50,10,BARRANCA DE UPÍA,2015,5087,0.17692156477295065,0.01965795164143896,1.572636131315117,0.19657951641438962,0.8888888888888888,0.1,0.011111111111111112
50124,80,76,4,0,50,4,CABUYARO,2015,5392,0.07418397626112759,0.0,1.4094955489614243,0.07418397626112759,0.95,0.05,0.0
50150,190,174,15,1,50,16,CASTILLA LA NUEVA,2015,10763,0.139366347672582,0.0092910898448388,1.616649633001951,0.1486574375174208,0.9157894736842105,0.07894736842105263,0.005263157894736842
50223,81,67,14,0,50,14,CUBARRAL,2015,6935,0.20187454938716654,0.0,0.966113914924297,0.20187454938716654,0.8271604938271605,0.1728395061728395,0.0
50226,350,316,32,2,50,34,CUMARAL,2015,22231,0.1439431424587288,0.00899644640367055,1.421438531779947,0.15293958886239936,0.9028571428571428,0.09142857142857143,0.005714285714285714
50245,17,14,2,1,50,3,EL CALVARIO,2015,2554,0.07830853563038372,0.03915426781519186,0.548159749412686,0.11746280344557557,0.8235294117647058,0.11764705882352941,0.058823529411764705
50251,132,116,16,0,50,16,EL CASTILLO,2015,8297,0.19284078582620223,0.0,1.3980956972399663,0.19284078582620223,0.8787878787878788,0.12121212121212122,0.0
50270,47,41,6,0,50,6,EL DORADO,2015,3804,0.15772870662460567,0.0,1.077812828601472,0.15772870662460567,0.8723404255319149,0.1276595744680851,0.0
50287,215,188,27,0,50,27,FUENTE DE ORO,2015,12148,0.22225880803424433,0.0,1.5475798485347383,0.22225880803424433,0.8744186046511628,0.12558139534883722,0.0
50313,1478,1273,187,18,50,205,GRANADA,2015,65240,0.28663396689147763,0.027590435315757205,1.951256897608829,0.3142244022072348,0.861299052774019,0.12652232746955344,0.012178619756427604
50318,208,192,13,3,50,16,GUAMAL,2015,13257,0.09806140152372332,0.022629554197782304,1.4482914686580675,0.12069095572150562,0.9230769230769231,0.0625,0.014423076923076924
50325,105,101,3,1,50,4,MAPIRIPÁN,2015,6728,0.044589774078478,0.014863258026159334,1.5011890606420928,0.059453032104637336,0.9619047619047619,0.02857142857142857,0.009523809523809525
50330,151,137,13,1,50,14,MESETAS,2015,10291,0.12632397240307064,0.009717228646390049,1.3312603245554369,0.13604120104946069,0.9072847682119205,0.08609271523178808,0.006622516556291391
50350,165,156,7,2,50,9,LA MACARENA,2015,19061,0.03672420124862284,0.010492628928177955,0.8184250563978804,0.0472168301768008,0.9454545454545454,0.04242424242424243,0.012121212121212121
50370,117,103,10,4,50,14,URIBE,2015,9262,0.10796804145972792,0.043187216583891165,1.1120708270351976,0.1511552580436191,0.8803418803418803,0.08547008547008547,0.03418803418803419
50400,146,130,16,0,50,16,LEJANÍAS,2015,12434,0.12867942737654817,0.0,1.0455203474344539,0.12867942737654817,0.8904109589041096,0.1095890410958904,0.0
50450,112,103,4,5,50,9,PUERTO CONCORDIA,2015,7849,0.050961905975283474,0.06370238246910434,1.3122690788635496,0.11466428844438782,0.9196428571428571,0.03571428571428571,0.044642857142857144
50568,717,613,88,16,50,104,PUERTO GAITÁN,2015,27670,0.3180339718106252,0.057824358511022765,2.21539573545356,0.375858330321648,0.8549511854951185,0.12273361227336123,0.022315202231520222
50573,542,489,50,3,50,53,PUERTO LÓPEZ,2015,34259,0.14594705041011122,0.008756823024606673,1.4273621530108878,0.1547038734347179,0.9022140221402214,0.09225092250922509,0.005535055350553505
50577,153,140,11,2,50,13,PUERTO LLERAS,2015,12133,0.09066183136899365,0.016483969339817026,1.1538778537871919,0.10714580070881068,0.9150326797385621,0.0718954248366013,0.013071895424836602
50590,178,159,18,1,50,19,PUERTO RICO,2015,12155,0.14808720691073632,0.008227067050596462,1.3081036610448376,0.1563142739613328,0.8932584269662921,0.10112359550561797,0.0056179775280898875
50606,247,226,19,2,50,21,RESTREPO,2015,17119,0.11098779134295228,0.011682925404521292,1.320170570710906,0.12267071674747357,0.9149797570850202,0.07692307692307693,0.008097165991902834
50680,182,163,18,1,50,19,SAN CARLOS DE GUAROA,2015,10161,0.1771479185119575,0.009841551028442082,1.6041728176360595,0.18698946954039958,0.8956043956043956,0.0989010989010989,0.005494505494505495
50683,103,89,13,1,50,14,SAN JUAN DE ARAMA,2015,9301,0.1397699172132029,0.010751532093323298,0.9568863563057736,0.15052144930652617,0.8640776699029126,0.1262135922330097,0.009708737864077669
50686,23,19,4,0,50,4,SAN JUANITO,2015,2008,0.199203187250996,0.0,0.9462151394422311,0.199203187250996,0.8260869565217391,0.17391304347826086,0.0
50689,385,338,47,0,50,47,SAN MARTÍN,2015,29109,0.1614620907623072,0.0,1.1611529080353156,0.1614620907623072,0.8779220779220779,0.12207792207792208,0.0
50711,250,212,36,2,50,38,VISTAHERMOSA,2015,16398,0.21953896816684962,0.012196609342602756,1.2928405903158922,0.23173557750945237,0.848,0.144,0.008
52001,6341,5243,1047,51,52,1098,PASTO,2015,396389,0.2641344739637074,0.012866149161555946,1.3226905892948593,0.2770006231252633,0.8268411922409714,0.1651159123166693,0.00804289544235925
52019,96,84,11,1,52,12,ALBÁN,2015,13647,0.08060379570601597,0.007327617791455998,0.6155198944823038,0.08793141349747197,0.875,0.11458333333333333,0.010416666666666666
52022,99,87,12,0,52,12,ALDANA,2015,7364,0.16295491580662683,0.0,1.1814231395980446,0.16295491580662683,0.8787878787878788,0.12121212121212122,0.0
52036,57,51,5,1,52,6,ANCUYA,2015,9349,0.05348165579206332,0.010696331158412665,0.5455128890790459,0.06417798695047598,0.8947368421052632,0.08771929824561403,0.017543859649122806
52051,83,71,10,2,52,12,ARBOLEDA,2015,8444,0.11842728564661298,0.023685457129322594,0.8408337280909521,0.14211274277593558,0.8554216867469879,0.12048192771084337,0.024096385542168676
52079,384,350,25,9,52,34,BARBACOAS,2015,45266,0.055229090266425133,0.01988247249591305,0.7732072637299519,0.07511156276233819,0.9114583333333334,0.06510416666666667,0.0234375
52083,55,46,9,0,52,9,BELÉN,2015,6293,0.1430160495788972,0.0,0.7309709200699189,0.1430160495788972,0.8363636363636363,0.16363636363636364,0.0
52110,279,258,19,2,52,21,BUESACO,2015,23966,0.07927897855295002,0.008345155637152633,1.0765250771926897,0.08762413419010265,0.9247311827956989,0.06810035842293907,0.007168458781362007
52203,87,77,9,1,52,10,COLÓN,2015,10010,0.0899100899100899,0.00999000999000999,0.7692307692307693,0.0999000999000999,0.8850574712643678,0.10344827586206896,0.011494252873563218
52207,79,68,10,1,52,11,CONSACÁ,2015,13671,0.0731475385853266,0.00731475385853266,0.4974032623802209,0.08046229244385926,0.8607594936708861,0.12658227848101267,0.012658227848101266
52210,72,59,13,0,52,13,CONTADERO,2015,7256,0.17916207276736493,0.0,0.8131201764057332,0.17916207276736493,0.8194444444444444,0.18055555555555555,0.0
52215,206,179,24,3,52,27,CÓRDOBA,2015,15673,0.1531295859120781,0.01914119823900976,1.1420914949275824,0.17227078415108785,0.8689320388349514,0.11650485436893204,0.014563106796116505
52224,124,112,11,1,52,12,CUASPUD CARLOSAMA,2015,9234,0.11912497292614252,0.010829542993285684,1.2129088152479965,0.1299545159194282,0.9032258064516129,0.08870967741935484,0.008064516129032258
52227,414,358,53,3,52,56,CUMBAL,2015,33928,0.15621315727422777,0.008842254185333649,1.055175666116482,0.16505541145956143,0.8647342995169082,0.1280193236714976,0.007246376811594203
52233,85,78,6,1,52,7,CUMBITARA,2015,6695,0.08961911874533234,0.014936519790888723,1.1650485436893203,0.10455563853622106,0.9176470588235294,0.07058823529411765,0.011764705882352941
52240,165,143,22,0,52,22,CHACHAGÜÍ,2015,15333,0.14348138003000066,0.0,0.9326289701950042,0.14348138003000066,0.8666666666666667,0.13333333333333333,0.0
52250,374,360,8,6,52,14,EL CHARCO,2015,24075,0.033229491173416406,0.024922118380062305,1.4953271028037383,0.058151609553478714,0.9625668449197861,0.0213903743315508,0.016042780748663103
52254,46,44,2,0,52,2,EL PEÑOL,2015,7472,0.02676659528907923,0.0,0.588865096359743,0.02676659528907923,0.9565217391304348,0.043478260869565216,0.0
52256,82,69,13,0,52,13,EL ROSARIO,2015,12251,0.10611378662966288,0.0,0.5632193290343646,0.10611378662966288,0.8414634146341463,0.15853658536585366,0.0
52258,170,149,19,2,52,21,EL TABLÓN DE GÓMEZ,2015,15097,0.12585281844074983,0.013247665099026296,0.9869510498774591,0.1391004835397761,0.8764705882352941,0.11176470588235295,0.011764705882352941
52260,166,150,13,3,52,16,EL TAMBO,2015,15094,0.08612693785610176,0.019875447197561943,0.9937723598780973,0.1060023850536637,0.9036144578313253,0.0783132530120482,0.018072289156626505
52287,59,51,7,1,52,8,FUNES,2015,7684,0.09109838625715773,0.013014055179593961,0.6637168141592921,0.10411244143675169,0.864406779661017,0.11864406779661017,0.01694915254237288
52317,228,199,26,3,52,29,GUACHUCAL,2015,19587,0.13274110379333232,0.015316281206922959,1.0159799867258896,0.14805738500025528,0.8728070175438597,0.11403508771929824,0.013157894736842105
52320,109,96,12,1,52,13,GUAITARILLA,2015,13895,0.08636200071968334,0.007196833393306945,0.6908960057574667,0.09355883411299029,0.8807339449541285,0.11009174311926606,0.009174311926605505
52323,63,54,9,0,52,9,GUALMATÁN,2015,6909,0.13026487190620928,0.0,0.7815892314372558,0.13026487190620928,0.8571428571428571,0.14285714285714285,0.0
52352,94,83,10,1,52,11,ILES,2015,7895,0.1266624445851805,0.01266624445851805,1.051298290056998,0.13932868904369855,0.8829787234042553,0.10638297872340426,0.010638297872340425
52354,67,59,8,0,52,8,IMUÉS,2015,8491,0.09421740666588152,0.0,0.6948533741608762,0.09421740666588152,0.8805970149253731,0.11940298507462686,0.0
52356,2061,1672,371,18,52,389,IPIALES,2015,116126,0.31948056421473225,0.015500404732790246,1.4398153729569605,0.3349809689475225,0.8112566715186803,0.18000970402717129,0.008733624454148471
52378,208,183,23,2,52,25,LA CRUZ,2015,19133,0.12021115350441645,0.010453143782992735,0.9564626561438353,0.1306642972874092,0.8798076923076923,0.11057692307692307,0.009615384615384616
52381,90,78,12,0,52,12,LA FLORIDA,2015,11713,0.10245026893195594,0.0,0.6659267480577137,0.10245026893195594,0.8666666666666667,0.13333333333333333,0.0
52385,62,55,6,1,52,7,LA LLANADA,2015,6257,0.0958926002876778,0.0159821000479463,0.8790155026370465,0.1118747003356241,0.8870967741935484,0.0967741935483871,0.016129032258064516
52390,57,53,3,1,52,4,LA TOLA,2015,7265,0.04129387474191328,0.013764624913971095,0.729525120440468,0.05505849965588438,0.9298245614035088,0.05263157894736842,0.017543859649122806
